run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,37276.jpg,Palace Green outside Durham Cathedral showing the location (left side of image) of Durham School from 1661 to 1844.,A picture of Palace Green outside Durham Cathedral showing the location of Durham School from 1661 to 1844,A view of the south of Canterbury Cathedral
20220512_100225,5,37277.jpg,Durham Cathedral seen from outside the chapel,A picture of Durham Cathedral taken from outside the chapel to illustrate the view,A view of the Cathedral of Sydney Cathedral
20220512_100225,5,37278.jpg,"The front of Durham School taken from the road outside, illustrating the Kerr Arch in the centre.","A picture of the front of Durham School taken from the road outside, illustrating the Kerr Arch in the centre.",The main entrance of Bentworth School in the village .
20220512_100225,5,37279.jpg,The chapel from the main school buildings,A picture of the school chapel seen from below in the area of the main school buildings,A view of the school
20220512_100225,5,37280.jpg,The chapel steps,"A picture showing the chapel steps which form a key part of the war memorial, one step for every old boy who died in World War I","The ruins of St James ' , on the site of the War Memorial"
20220512_100225,5,37281.jpg,The chapel,A picture of the chapel shown close by,A view of the church
20220512_100225,5,37282.jpg,The all-weather pitch,A picture of Durham School's all-weather sports pitch,A view of the school 's main campus .
20220512_100225,5,37368.jpg,The Sawtooth Mountains from the southern Sawtooth Valley,The Sawtooth Mountains viewed from the southern Sawtooth Valley,"The Himalayas , seen from the south shore"
20220512_100225,5,37369.jpg,Castle (left) and Merriam (right) peaks in the White Cloud Mountains,Castle and Merriam peaks in the White Cloud Mountains,A view from the south of the Himalayas
20220512_100225,5,37370.jpg,"An overview map of Sawtooth National Forest (red), including Sawtooth National Recreation Area (blue) and Sawtooth Wilderness (yellow)","A map of Sawtooth National Forest showing the SNRA, ranger districts, Sawtooth Wilderness, and surrounding lands",Map of the park area
20220512_100225,5,37371.jpg,Alice Lake in the Sawtooth Wilderness,Alice Lake and the Sawtooth Mountains in the Sawtooth Wilderness,The Lake Lake and the Centennial Lake in the winter mountains
20220512_100225,5,37372.jpg,Pine beetle-killed trees below Mount Heyburn,Pine beetle-killed trees in the SNRA below Mount Heyburn in winter,The cemetery in winter
20220512_100225,5,37373.jpg,"Castilleja christii, Christ's Indian paintbrush",Christ's Indian paintbrush in bloom on Mount Harrison,The Rose Buddha is in the park
20220512_100225,5,37374.jpg,Cutthroat trout in the SNRA,Two cutthroat trout in breeding colors in a net in the SNRA,Aerial view of grey fish in a fish
20220512_100225,5,37375.jpg,A bull trout in the SNRA,A bull trout on a measuring board in the SNRA,The IBA is an important site for the largest cutthroat trout
20220512_100225,5,37376.jpg,The 2013 Beaver Creek Fire,Flames and smoke from the 2013 Beaver Creek Fire in the forest.,The forests and fire damaged during the 2013 fire Fire in winter .
20220512_100225,5,37377.jpg,Hyndman Peak in the Pioneer Mountains is the forest's highest point,"Hyndman Peak, the forest's highest point, in the Pioneer Mountains","The top of the summit of the summit of the Bastier Tooth , the highest summit in the park ."
20220512_100225,5,37378.jpg,The Soldier Mountains,The Soldier Mountains viewed from the north,A view from the summit of Mount Mills
20220512_100225,5,37379.jpg,The Boulder Mountains and Big Wood River,The Big Wood River below Boulder Mountains,The Big River River near the headwaters .
20220512_100225,5,37381.jpg,Iron Creek in the Sawtooth Mountains,Iron Creek and the Sawtooth Mountains,A view of the Colorado River Gorge
20220512_100225,5,37383.jpg,Thompson Peak has an unnamed glacial lake in the cirque just northeast of its peak,A frozen and unnamed glacial lake in the cirque northeast of Thompson Peak,The glacier and the highest summit of Mount Everest
20220512_100225,5,37384.jpg,Bald Mountain Ski Area,The Bald Mountain Ski Area in Ketchum during winter,A view from the Mountain Mountain Range in 1953
20220512_100225,5,37385.jpg,Sheep grazing near Stanley c. 1937,Sheep grazing near Stanley below the Sawtooth Mountains in a photo from circa 1937,The reserve near Mount Crater .
20220512_100225,5,37386.jpg,Hiking in the Sawtooth Wilderness,A hiker on a trail in the Sawtooth Wilderness,The Passo di Gavia was the Cima Coppi for the 1974 Giro d'Italia .
20220512_100225,5,37387.jpg,Driving in the Raft River Mountains,A car on a forest road in the Raft River Mountains,The road in the foreground is the most common in the park .
20220512_100225,5,37388.jpg,Skiing in the Sawtooth Mountains,A skier in the Sawtooth Mountains,The ice in the winter resort
20220512_100225,5,37389.jpg,The Salmon River and Sawtooth Mountains along Idaho State Highway 75 approaching Stanley,The Salmon River and Sawtooth Mountains along state highway 75 looking west towards Stanley,A view of the River Gorge from Niagara Mountain
20220512_100225,5,37616.jpg,John J. Crittenden proposed a compromise advocated by Stevenson.,"A man with gray hair wearing a black suit and white shirt, sitting with his hands folded",A portrait of U.S. Senate portrait
20220512_100225,5,37617.jpg,John L. Helm's death elevated Stevenson to governor.,"A bald man wearing a white shirt and black jacket, holding glasses in his left hand",John Adair
20220512_100225,5,37618.jpg,Thomas C. McCreery,"A man with dark hair, bald on top, wearing a black suit and tie with a white shirt, seated",The Secretary of the First Amendment
20220512_100225,5,37633.jpg,Logo,Power Team logo,An example of logo
20220512_100225,5,37634.jpg,Ewe suckling her lamb,a piebald ewe suckling a lamb,In the late 1800s
20220512_100225,5,37635.jpg,Ewe in full fleece near Ewhurst in Sussex,Photograph of a Jacob ewe in full fleece,A male goat
20220512_100225,5,37647.jpg,"Richard Bissell, early 1950s",c. 1953,A portrait of George A. Arthur .
20220512_100225,5,37663.jpg,Capital Campaign efforts have improved the campus of the school,brick sign,The sign
20220512_100225,5,37664.jpg,"Barry Brownlee, Curley's first lay principal",Barry Brownlee,John Ward
20220512_100225,5,37665.jpg,The new entrance to the school.,new entrance,The entrance to the main building
20220512_100225,5,37666.jpg,Groundbreaking on the Holthaus Center for the Arts,Groundbreaking photo,The World War II is located at the southern end of the park .
20220512_100225,5,37667.jpg,"Curley is managed and staffed by the Order of Friars Minor, Conventual (Our Lady of the Angels Province)",St. Francis,The Dominican Church
20220512_100225,5,37683.jpg,"The Nestle Canada Building in North York, Ontario.",The Nestle Canada Building,The 2006 Toronto International Building
20220512_100225,5,37685.jpg," Qasigiannguit population growth dynamics, 1991-2010. (Source: Statistics Greenland)",Qasigiannguit population dynamics,"The population growth dynamics , 1991-2010 . Source : Statistics Greenland"
20220512_100225,5,37687.jpg,"Fossorial front leg of Mole Cricket, showing auditory and fossorial adaptations",Leg of Mole Cricket,Location of the first leg
20220512_100225,5,37702.jpg,Moss at the 12th Satellite Awards in December 2007,Moss posing on the red carpet,The album was praised by critics .
20220512_100225,5,37703.jpg,Moss with Fred Armisen in 2009,The duo standing side-by-side,A party of the United States Air Force in 2006
20220512_100225,5,37750.jpg,Bumper sticker from the 1960s expressing animosity towards the Devils Hole pupfish,"A bumper sticker from the 1960s. It reads ""KILL THE PUPFISH"".",A poster from the 1963 film adaptation .
20220512_100225,5,37751.jpg," A panorama of Tsovata in the mountainous eastern Georgian region of Tusheti. The photograph was taken during the Bats people's annual summer festival (dadaloba) in 2010. The small square stone building half-way up the hill on the left-hand side of the panorama is the shrine of ""k'en [old] sameb [Trinity, from the Georgian sameba]""; the ruined village with two stone towers just right of centre is Indurta, historically the Bats people's main settlement.",A panorama of Tsovata in the mountainous eastern Georgian region of Tusheti. The photograph was taken during the Bats people's annual summer festival (dadaloba) in 2010.,"A panoramic view of Khiva , Tehran , Iran , 2011"
20220512_100225,5,37755.jpg,A465 at Wormbridge Looking north-east towards Hereford,A picture of a road and petrol station at Wormbridge,"A road demonstrating the open-plan layout of the road network , the main terminus of the A6 motorway"
20220512_100225,5,37771.jpg,George Gordon Byron in 1813,"Half-length portrait of pale man in his mid twenties, sitting in red coat with gold trim. His left hand is holding an obscured tubular object that is pressed against his body. His dark brown hair is wrapped in an orange and red bandana, and he has a thin moustache.",`` Diponegoro '' by John Opie ( c. 1791 )
20220512_100225,5,37772.jpg,"Thomas Moore, Byron's early biographer","A black and white portrait of man wearing a black jacket and white shirt with a black bow tie. He is partly bald with short, wavy hair around the sides of his head. He is sitting on a chair with a book on his lap, his right hand on top of the book, and his left hand resting on top of his right. A table is to his right and a partially open window sits above and to the right of the table. A dark curtain is behind him.",The cast as a young man
20220512_100225,5,37784.jpg,Goldmann Perimeter,Golddmann Perimeter,Map of the Maitreya Basin
20220512_100225,5,37799.jpg, Cotton and Milman Halls,Cotton and Milman Halls as seen from Top Field,The Main and main entrance as seen from the south side
